sample_date_utc,year_month,year,month,taxon_name,taxon_group,taxon_per_m3,plankton_type
2020-08-18T11:24:30Z,2020/8,2020,8,Nauplii copepod,COPEPOD,0.6667,zooplankton
2020-08-18T11:24:30Z,2020/8,2020,8,Acrocalanus spp. f,COPEPOD,0.6667,zooplankton
2020-08-18T11:24:30Z,2020/8,2020,8,Calanoid j,COPEPOD,1.3333,zooplankton
2020-08-18T11:24:30Z,2020/8,2020,8,Undinula vulgaris m,COPEPOD,0.6667,zooplankton
2020-08-18T11:24:30Z,2020/8,2020,8,Cavoliniidae body,NON-COPEPOD,0.6667,zooplankton
2020-08-18T11:24:30Z,2020/8,2020,8,Chaetognatha,NON-COPEPOD,2,zooplankton
2020-08-18T13:04:37Z,2020/8,2020,8,Paracalanus indicus f,COPEPOD,0.6667,zooplankton
2020-08-18T13:04:37Z,2020/8,2020,8,Oikopleuridae,NON-COPEPOD,0.6667,zooplankton
2020-08-18T13:04:37Z,2020/8,2020,8,Decapod larvae,NON-COPEPOD,2,zooplankton
2020-08-18T13:04:37Z,2020/8,2020,8,Chaetognatha,NON-COPEPOD,3.3333,zooplankton
2020-08-18T13:04:37Z,2020/8,2020,8,Prosobranch,NON-COPEPOD,0.6667,zooplankton
2020-08-18T13:04:37Z,2020/8,2020,8,Corycaeus speciosus f,COPEPOD,0.6667,zooplankton
2020-08-18T13:04:37Z,2020/8,2020,8,Copepod damaged / unidentified,COPEPOD,1.3333,zooplankton
2020-08-18T13:04:37Z,2020/8,2020,8,Clausocalanus jobei f (>1.2mm),COPEPOD,0.6667,zooplankton
2020-08-18T13:04:37Z,2020/8,2020,8,Clausocalanus arcuicornis f,COPEPOD,2,zooplankton
2020-08-18T13:04:37Z,2020/8,2020,8,Calanoid j,COPEPOD,0.6667,zooplankton
2020-08-18T14:44:45Z,2020/8,2020,8,Clausocalanus arcuicornis f,COPEPOD,0.6667,zooplankton
2020-08-18T14:44:45Z,2020/8,2020,8,Nauplii copepod,COPEPOD,2,zooplankton
2020-08-18T14:44:45Z,2020/8,2020,8,Oithona atlantica f,COPEPOD,2.6667,zooplankton
2020-08-18T14:44:45Z,2020/8,2020,8,Oithona spp. j,COPEPOD,1.3333,zooplankton
2020-08-18T14:44:45Z,2020/8,2020,8,Chaetognatha,NON-COPEPOD,1.3333,zooplankton
2020-08-18T14:44:45Z,2020/8,2020,8,Decapod larvae,NON-COPEPOD,0.6667,zooplankton
2020-08-18T14:44:45Z,2020/8,2020,8,Oikopleuridae,NON-COPEPOD,5.3333,zooplankton
2020-08-18T14:44:45Z,2020/8,2020,8,Corycaeus speciosus f,COPEPOD,0.6667,zooplankton
2020-08-18T14:44:45Z,2020/8,2020,8,Acartia spp. j,COPEPOD,0.6667,zooplankton
2020-08-18T14:44:45Z,2020/8,2020,8,Acrocalanus spp. f,COPEPOD,1.3333,zooplankton
2020-08-18T14:44:45Z,2020/8,2020,8,Calanoid j,COPEPOD,5.3333,zooplankton
2020-08-18T14:44:45Z,2020/8,2020,8,Candacia bipinnata f,COPEPOD,0.6667,zooplankton
2020-08-18T14:44:45Z,2020/8,2020,8,Candacia bipinnata m,COPEPOD,0.6667,zooplankton
2020-08-18T14:44:45Z,2020/8,2020,8,Canthocalanus pauper f,COPEPOD,0.6667,zooplankton
2020-08-18T16:24:52Z,2020/8,2020,8,Nauplii copepod,COPEPOD,1.3333,zooplankton
2020-08-18T16:24:52Z,2020/8,2020,8,Calanoid j,COPEPOD,5.3333,zooplankton
2020-08-18T16:24:52Z,2020/8,2020,8,Canthocalanus pauper f,COPEPOD,0.6667,zooplankton
2020-08-18T16:24:52Z,2020/8,2020,8,Canthocalanus pauper m,COPEPOD,0.6667,zooplankton
2020-08-18T16:24:52Z,2020/8,2020,8,Clausocalanus arcuicornis f,COPEPOD,0.6667,zooplankton
2020-08-18T16:24:52Z,2020/8,2020,8,Clausocalanus jobei f (>1.2mm),COPEPOD,0.6667,zooplankton
2020-08-18T16:24:52Z,2020/8,2020,8,Oithona atlantica f,COPEPOD,4,zooplankton
2020-08-18T16:24:52Z,2020/8,2020,8,Aglaura hemistoma,NON-COPEPOD,0.6667,zooplankton
2020-08-18T16:24:52Z,2020/8,2020,8,Chaetognatha,NON-COPEPOD,4,zooplankton
2020-08-18T16:24:52Z,2020/8,2020,8,Decapod larvae,NON-COPEPOD,0.6667,zooplankton
2020-08-18T16:24:52Z,2020/8,2020,8,Oikopleuridae,NON-COPEPOD,5.3333,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Pterotracheid,NON-COPEPOD,0.6667,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Ostracod,NON-COPEPOD,2.6667,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Oikopleuridae,NON-COPEPOD,8.6667,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Fish j,NON-COPEPOD,0.6667,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Euconchoecia aculeata,NON-COPEPOD,0.6667,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Decapod larvae,NON-COPEPOD,8.6667,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Colonial ascidian larvae,NON-COPEPOD,0.6667,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Chaetognatha,NON-COPEPOD,17.3333,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Bryozoan (Cyphonaute larvae),NON-COPEPOD,0.6667,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Brachyuran zoea,NON-COPEPOD,0.6667,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Ditrichocorycaeus dahli f,COPEPOD,0.6667,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Ditrichocorycaeus spp.,COPEPOD,1.3333,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Euchaeta spp. j,COPEPOD,0.6667,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Labidocera spp. j,COPEPOD,1.3333,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Nannocalanus minor f,COPEPOD,0.6667,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Canthocalanus pauper f,COPEPOD,1.3333,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Nauplii calanoid,COPEPOD,0.6667,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Nauplii poecilostomatoida / cyclopoid,COPEPOD,0.6667,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Oithona Grp3 (pointy head) f,COPEPOD,2,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Canthocalanus pauper m,COPEPOD,3.3333,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Paracalanus aculeatus f,COPEPOD,1.3333,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Paracalanus aculeatus m,COPEPOD,0.6667,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Subeucalanus spp. j,COPEPOD,1.3333,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Undinula vulgaris,COPEPOD,0.6667,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Centropages furcatus f,COPEPOD,1.3333,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Oithona atlantica f,COPEPOD,2.6667,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Oithona plumifera f,COPEPOD,18,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Oithona spp. j,COPEPOD,4,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Corycaeidae m,COPEPOD,0.6667,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Corycaeidae,COPEPOD,1.3333,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Copepod damaged / unidentified,COPEPOD,1.3333,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Clausocalanus spp. j,COPEPOD,0.6667,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Candacia spp. j,COPEPOD,1.3333,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Calanoid j,COPEPOD,12,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Calanid CV,COPEPOD,2,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Acrocalanus spp. f,COPEPOD,0.6667,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Pterotracheoidea - atlantid,NON-COPEPOD,0.6667,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Clausocalanus spp. f,COPEPOD,2,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Clausocalanus furcatus f,COPEPOD,0.6667,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Clausocalanus arcuicornis f,COPEPOD,7.3333,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Oncaea clevei complex f,COPEPOD,0.6667,zooplankton
2020-08-18T18:05:00Z,2020/8,2020,8,Onychocorycaeus pacificus f,COPEPOD,0.6667,zooplankton
2020-08-18T19:45:07Z,2020/8,2020,8,Corycaeidae,COPEPOD,0.6667,zooplankton
2020-08-18T19:45:07Z,2020/8,2020,8,Calanoid j,COPEPOD,2.6667,zooplankton
2020-08-18T19:45:07Z,2020/8,2020,8,Oikopleuridae,NON-COPEPOD,2,zooplankton
2020-08-18T19:45:07Z,2020/8,2020,8,Gastropod,NON-COPEPOD,0.6667,zooplankton
2020-08-18T19:45:07Z,2020/8,2020,8,Echinoderm larvae,NON-COPEPOD,0.6667,zooplankton
2020-08-18T19:45:07Z,2020/8,2020,8,Chaetognatha,NON-COPEPOD,13.3333,zooplankton
2020-08-18T19:45:07Z,2020/8,2020,8,Oithona spp. j,COPEPOD,2,zooplankton
2020-08-18T19:45:07Z,2020/8,2020,8,Oithona plumifera f,COPEPOD,2,zooplankton
2020-08-18T19:45:07Z,2020/8,2020,8,Ditrichocorycaeus spp.,COPEPOD,0.6667,zooplankton
2020-08-18T19:45:07Z,2020/8,2020,8,Clausocalanus arcuicornis f,COPEPOD,2,zooplankton
2020-08-18T21:25:14Z,2020/8,2020,8,Nauplii calanoid,COPEPOD,0.6667,zooplankton
2020-08-18T21:25:14Z,2020/8,2020,8,Nauplii poecilostomatoida / cyclopoid,COPEPOD,1.3333,zooplankton
2020-08-18T21:25:14Z,2020/8,2020,8,Oithona Grp3 (pointy head) f,COPEPOD,2.6667,zooplankton
2020-08-18T21:25:14Z,2020/8,2020,8,Oithona atlantica f,COPEPOD,1.3333,zooplankton
2020-08-18T21:25:14Z,2020/8,2020,8,Oithona plumifera f,COPEPOD,34.6667,zooplankton
2020-08-18T21:25:14Z,2020/8,2020,8,Oithona spp. j,COPEPOD,6,zooplankton
2020-08-18T21:25:14Z,2020/8,2020,8,Onychocorycaeus spp. f,COPEPOD,0.6667,zooplankton
2020-08-18T21:25:14Z,2020/8,2020,8,Subeucalanus pileatus f,COPEPOD,0.6667,zooplankton
2020-08-18T21:25:14Z,2020/8,2020,8,Subeucalanus spp. j,COPEPOD,1.3333,zooplankton
2020-08-18T21:25:14Z,2020/8,2020,8,Subeucalanus subcrassus f,COPEPOD,0.6667,zooplankton
2020-08-18T21:25:14Z,2020/8,2020,8,Tortanus spp.,COPEPOD,0.6667,zooplankton
2020-08-18T21:25:14Z,2020/8,2020,8,Tortanus spp. j,COPEPOD,2,zooplankton
2020-08-18T21:25:14Z,2020/8,2020,8,Undinula vulgaris f,COPEPOD,0.6667,zooplankton
2020-08-18T21:25:14Z,2020/8,2020,8,Undinula vulgaris m,COPEPOD,1.3333,zooplankton
2020-08-18T21:25:14Z,2020/8,2020,8,Amphipod,NON-COPEPOD,0.6667,zooplankton
2020-08-18T21:25:14Z,2020/8,2020,8,Barnacle nauplii,NON-COPEPOD,3.3333,zooplankton
2020-08-18T21:25:14Z,2020/8,2020,8,Centropages furcatus j,COPEPOD,0.6667,zooplankton
2020-08-18T21:25:14Z,2020/8,2020,8,Centropages furcatus,COPEPOD,0.6667,zooplankton
2020-08-18T21:25:14Z,2020/8,2020,8,Canthocalanus pauper m,COPEPOD,2,zooplankton
2020-08-18T21:25:14Z,2020/8,2020,8,Canthocalanus pauper f,COPEPOD,1.3333,zooplankton
2020-08-18T21:25:14Z,2020/8,2020,8,Candacia spp. j,COPEPOD,2,zooplankton
2020-08-18T21:25:14Z,2020/8,2020,8,Candacia discaudata m,COPEPOD,0.6667,zooplankton
2020-08-18T21:25:14Z,2020/8,2020,8,Calanoid j,COPEPOD,13.3333,zooplankton
2020-08-18T21:25:14Z,2020/8,2020,8,Calanid CV,COPEPOD,1.3333,zooplankton
2020-08-18T21:25:14Z,2020/8,2020,8,Bryozoan (Cyphonaute larvae),NON-COPEPOD,1.3333,zooplankton
2020-08-18T21:25:14Z,2020/8,2020,8,Chaetognatha,NON-COPEPOD,19.3333,zooplankton
2020-08-18T21:25:14Z,2020/8,2020,8,Decapod larvae,NON-COPEPOD,5.3333,zooplankton
2020-08-18T21:25:14Z,2020/8,2020,8,Euconchoecia aculeata,NON-COPEPOD,2,zooplankton
2020-08-18T21:25:14Z,2020/8,2020,8,Fish j,NON-COPEPOD,0.6667,zooplankton
2020-08-18T21:25:14Z,2020/8,2020,8,Oikopleuridae,NON-COPEPOD,10,zooplankton
2020-08-18T21:25:14Z,2020/8,2020,8,Bivalve,NON-COPEPOD,0.6667,zooplankton
2020-08-18T21:25:14Z,2020/8,2020,8,Brachyuran zoea,NON-COPEPOD,1.3333,zooplankton
2020-08-18T21:25:14Z,2020/8,2020,8,Clausocalanus arcuicornis f,COPEPOD,6.6667,zooplankton
2020-08-18T21:25:14Z,2020/8,2020,8,Clausocalanus furcatus f,COPEPOD,1.3333,zooplankton
2020-08-18T21:25:14Z,2020/8,2020,8,Clausocalanus spp. j,COPEPOD,0.6667,zooplankton
2020-08-18T21:25:14Z,2020/8,2020,8,Copepod damaged / unidentified,COPEPOD,1.3333,zooplankton
2020-08-18T21:25:14Z,2020/8,2020,8,Corycaeidae m,COPEPOD,0.6667,zooplankton
2020-08-18T21:25:14Z,2020/8,2020,8,Ditrichocorycaeus dahli f,COPEPOD,0.6667,zooplankton
2020-08-18T21:25:14Z,2020/8,2020,8,Euchaeta spp. j,COPEPOD,1.3333,zooplankton
2020-08-18T21:25:14Z,2020/8,2020,8,Lucicutia flavicornis m,COPEPOD,0.6667,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Ditrichocorycaeus dahli f,COPEPOD,2,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Stomatopod,NON-COPEPOD,0.6667,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Polychaete larvae,NON-COPEPOD,1.3333,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Ostracod,NON-COPEPOD,1.3333,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Oikopleuridae,NON-COPEPOD,64.6667,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Limacina,NON-COPEPOD,0.6667,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Egg,NON-COPEPOD,1.3333,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Decapod larvae,NON-COPEPOD,5.3333,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Chaetognatha,NON-COPEPOD,14.6667,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Cavoliniidae body,NON-COPEPOD,1.3333,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Bryozoan (Cyphonaute larvae),NON-COPEPOD,4.6667,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Brachyuran zoea,NON-COPEPOD,0.6667,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Brachyuran megalopa,NON-COPEPOD,1.3333,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Bivalve,NON-COPEPOD,0.6667,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Barnacle nauplii,NON-COPEPOD,2.6667,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Amphipod,NON-COPEPOD,1.3333,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Undinula vulgaris f,COPEPOD,1.3333,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Subeucalanus spp. j,COPEPOD,2.6667,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Paracalanus indicus f,COPEPOD,0.6667,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Paracalanus aculeatus f,COPEPOD,0.6667,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Onychocorycaeus spp. f,COPEPOD,0.6667,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Oncaea spp. m 0.4<>0.7mm,COPEPOD,0.6667,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Oncaea clevei complex f,COPEPOD,0.6667,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Oithona spp. j,COPEPOD,6.6667,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Oithona plumifera f,COPEPOD,26,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Oithona Grp3 (pointy head) f,COPEPOD,2.6667,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Nauplii calanoid,COPEPOD,0.6667,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Nannocalanus minor f,COPEPOD,0.6667,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Labidocera acuta f,COPEPOD,0.6667,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Heterorhabdus spp. j,COPEPOD,0.6667,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Euchaeta spp. j,COPEPOD,0.6667,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Ditrichocorycaeus spp.,COPEPOD,0.6667,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Acartia pacifica m,COPEPOD,0.6667,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Acartia spp. j,COPEPOD,0.6667,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Acrocalanus spp. f,COPEPOD,0.6667,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Calanid CV,COPEPOD,2.6667,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Calanoid j,COPEPOD,20,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Calanopia elliptica f,COPEPOD,0.6667,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Calanopia elliptica m,COPEPOD,0.6667,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Calanopia spp. j,COPEPOD,0.6667,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Candacia discaudata f,COPEPOD,1.3333,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Canthocalanus pauper f,COPEPOD,2.6667,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Canthocalanus pauper m,COPEPOD,3.3333,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Centropages furcatus f,COPEPOD,0.6667,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Centropages furcatus j,COPEPOD,2,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Centropages furcatus m,COPEPOD,0.6667,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Clausocalanus arcuicornis f,COPEPOD,8.6667,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Clausocalanus farrani/jobei f (1.00mm>x<1.2mm),COPEPOD,0.6667,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Clausocalanus jobei f (>1.2mm),COPEPOD,0.6667,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Clausocalanus spp. f,COPEPOD,0.6667,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Copepod damaged / unidentified,COPEPOD,1.3333,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Corycaeidae f,COPEPOD,0.6667,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Corycaeidae m,COPEPOD,1.3333,zooplankton
2020-08-18T23:05:22Z,2020/8,2020,8,Ditrichocorycaeus asiaticus f,COPEPOD,0.6667,zooplankton
2020-12-01T22:42:43Z,2020/12,2020,12,Oikopleuridae,NON-COPEPOD,3.3333,zooplankton
2020-12-01T22:42:43Z,2020/12,2020,12,Doliolum spp.,NON-COPEPOD,0.6667,zooplankton
2020-12-01T22:42:43Z,2020/12,2020,12,Cladoceran,NON-COPEPOD,0.6667,zooplankton
2020-12-01T22:42:43Z,2020/12,2020,12,Chaetognatha,NON-COPEPOD,1.3333,zooplankton
2020-12-01T22:42:43Z,2020/12,2020,12,Subeucalanus subcrassus f,COPEPOD,0.6667,zooplankton
2020-12-01T22:42:43Z,2020/12,2020,12,Oithona plumifera f,COPEPOD,0.6667,zooplankton
2020-12-01T22:42:43Z,2020/12,2020,12,Calanoid j,COPEPOD,0.6667,zooplankton
2020-12-02T00:24:25Z,2020/12,2020,12,Oikopleuridae,NON-COPEPOD,6.6667,zooplankton
2020-12-02T00:24:25Z,2020/12,2020,12,Gastropod veliger,NON-COPEPOD,125.3333,zooplankton
2020-12-02T00:24:25Z,2020/12,2020,12,Eucalanidae j,COPEPOD,1.3333,zooplankton
2020-12-02T00:24:25Z,2020/12,2020,12,Oithona spp. j,COPEPOD,0.6667,zooplankton
2020-12-02T00:24:25Z,2020/12,2020,12,Subeucalanus subcrassus f,COPEPOD,1.3333,zooplankton
2020-12-02T00:24:25Z,2020/12,2020,12,Chaetognatha,NON-COPEPOD,4.6667,zooplankton
2020-12-02T00:24:25Z,2020/12,2020,12,Decapod larvae,NON-COPEPOD,1.3333,zooplankton
2020-12-02T00:24:25Z,2020/12,2020,12,Fish larvae,NON-COPEPOD,0.6667,zooplankton
2020-12-02T02:06:07Z,2020/12,2020,12,Acrocalanus spp. f,COPEPOD,2.6667,zooplankton
2020-12-02T02:06:07Z,2020/12,2020,12,Calanidae,COPEPOD,0.6667,zooplankton
2020-12-02T02:06:07Z,2020/12,2020,12,Calanidae j,COPEPOD,2.6667,zooplankton
2020-12-02T02:06:07Z,2020/12,2020,12,Calanoid j,COPEPOD,10.6667,zooplankton
2020-12-02T02:06:07Z,2020/12,2020,12,Canthocalanus pauper f,COPEPOD,2,zooplankton
2020-12-02T02:06:07Z,2020/12,2020,12,Centropages furcatus f,COPEPOD,0.6667,zooplankton
2020-12-02T02:06:07Z,2020/12,2020,12,Centropages furcatus j,COPEPOD,0.6667,zooplankton
2020-12-02T02:06:07Z,2020/12,2020,12,Corycaeidae,COPEPOD,0.6667,zooplankton
2020-12-02T02:06:07Z,2020/12,2020,12,Eucalanidae j,COPEPOD,8,zooplankton
2020-12-02T02:06:07Z,2020/12,2020,12,Labidocera minuta f,COPEPOD,0.6667,zooplankton
2020-12-02T02:06:07Z,2020/12,2020,12,Labidocera minuta m,COPEPOD,0.6667,zooplankton
2020-12-02T02:06:07Z,2020/12,2020,12,Paracalanus indicus f,COPEPOD,0.6667,zooplankton
2020-12-02T02:06:07Z,2020/12,2020,12,Subeucalanus pileatus f,COPEPOD,4.6667,zooplankton
2020-12-02T02:06:07Z,2020/12,2020,12,Subeucalanus subcrassus f,COPEPOD,4,zooplankton
2020-12-02T02:06:07Z,2020/12,2020,12,Calycophoran,NON-COPEPOD,2,zooplankton
2020-12-02T02:06:07Z,2020/12,2020,12,Chaetognatha,NON-COPEPOD,15.3333,zooplankton
2020-12-02T02:06:07Z,2020/12,2020,12,Decapod larvae,NON-COPEPOD,2.6667,zooplankton
2020-12-02T02:06:07Z,2020/12,2020,12,Fish larvae,NON-COPEPOD,0.6667,zooplankton
2020-12-02T02:06:07Z,2020/12,2020,12,Gastropod veliger,NON-COPEPOD,84,zooplankton
2020-12-02T02:06:07Z,2020/12,2020,12,Oikopleuridae,NON-COPEPOD,84,zooplankton
2020-12-02T03:47:49Z,2020/12,2020,12,Acrocalanus spp. f,COPEPOD,1.3333,zooplankton
2020-12-02T03:47:49Z,2020/12,2020,12,Calanoid j,COPEPOD,2,zooplankton
2020-12-02T03:47:49Z,2020/12,2020,12,Siphonophore,NON-COPEPOD,2,zooplankton
2020-12-02T03:47:49Z,2020/12,2020,12,Nauplii poecilostomatoida / cyclopoid,COPEPOD,0.6667,zooplankton
2020-12-02T03:47:49Z,2020/12,2020,12,Oikopleuridae,NON-COPEPOD,18.6667,zooplankton
2020-12-02T03:47:49Z,2020/12,2020,12,Gastropod veliger,NON-COPEPOD,14.6667,zooplankton
2020-12-02T03:47:49Z,2020/12,2020,12,Decapod larvae,NON-COPEPOD,2,zooplankton
2020-12-02T03:47:49Z,2020/12,2020,12,Chaetognatha,NON-COPEPOD,10,zooplankton
2020-12-02T03:47:49Z,2020/12,2020,12,Undinula vulgaris CV,COPEPOD,0.6667,zooplankton
2020-12-02T03:47:49Z,2020/12,2020,12,Subeucalanus spp. j,COPEPOD,1.3333,zooplankton
2020-12-02T03:47:49Z,2020/12,2020,12,Calanid CV,COPEPOD,2,zooplankton
2020-12-02T05:29:31Z,2020/12,2020,12,Gastropod veliger,NON-COPEPOD,4.6667,zooplankton
2020-12-02T05:29:31Z,2020/12,2020,12,Oithona plumifera f,COPEPOD,2,zooplankton
2020-12-02T05:29:31Z,2020/12,2020,12,Egg,NON-COPEPOD,1.3333,zooplankton
2020-12-02T05:29:31Z,2020/12,2020,12,Decapod larvae,NON-COPEPOD,0.6667,zooplankton
2020-12-02T05:29:31Z,2020/12,2020,12,Onychocorycaeus catus f,COPEPOD,0.6667,zooplankton
2020-12-02T05:29:31Z,2020/12,2020,12,Prosobranch,NON-COPEPOD,1.3333,zooplankton
2020-12-02T05:29:31Z,2020/12,2020,12,Siphonophore,NON-COPEPOD,2.6667,zooplankton
2020-12-02T05:29:31Z,2020/12,2020,12,Paracalanus aculeatus f,COPEPOD,0.6667,zooplankton
2020-12-02T05:29:31Z,2020/12,2020,12,Subeucalanus pileatus f,COPEPOD,0.6667,zooplankton
2020-12-02T05:29:31Z,2020/12,2020,12,Undinula vulgaris CV,COPEPOD,1.3333,zooplankton
2020-12-02T05:29:31Z,2020/12,2020,12,Cephalopoda j,NON-COPEPOD,0.6667,zooplankton
2020-12-02T05:29:31Z,2020/12,2020,12,Chaetognatha,NON-COPEPOD,18,zooplankton
2020-12-02T05:29:31Z,2020/12,2020,12,Acrocalanus spp. f,COPEPOD,0.6667,zooplankton
2020-12-02T05:29:31Z,2020/12,2020,12,Calanid CV,COPEPOD,11.3333,zooplankton
2020-12-02T05:29:31Z,2020/12,2020,12,Calanoid j,COPEPOD,2.6667,zooplankton
2020-12-02T05:29:31Z,2020/12,2020,12,Canthocalanus pauper f,COPEPOD,0.6667,zooplankton
2020-12-02T05:29:31Z,2020/12,2020,12,Canthocalanus pauper m,COPEPOD,1.3333,zooplankton
2020-12-02T05:29:31Z,2020/12,2020,12,Ditrichocorycaeus spp. f,COPEPOD,0.6667,zooplankton
2020-12-02T05:29:31Z,2020/12,2020,12,Labidocera minuta f,COPEPOD,0.6667,zooplankton
2020-12-02T05:29:31Z,2020/12,2020,12,Oikopleuridae,NON-COPEPOD,21.3333,zooplankton
2020-12-02T07:11:13Z,2020/12,2020,12,Egg,NON-COPEPOD,0.6667,zooplankton
2020-12-02T07:11:13Z,2020/12,2020,12,Farranula carinata f,COPEPOD,0.6667,zooplankton
2020-12-02T07:11:13Z,2020/12,2020,12,Acrocalanus spp. f,COPEPOD,1.3333,zooplankton
2020-12-02T07:11:13Z,2020/12,2020,12,Calanid CIV,COPEPOD,2.6667,zooplankton
2020-12-02T07:11:13Z,2020/12,2020,12,Calanid CV,COPEPOD,4,zooplankton
